beneficiary_id,village_id,village_name,gp_id,block_id,district,state,first_name,last_name,father_husband_name,gender,age,tribal_community,family_size,annual_income,education_level,occupation,aadhaar_number,mobile_number,bank_account,ifsc_code,created_date,updated_date
FRA_00004395,VIL_000222,खडगपुर,GP_000055,BLK_000003,Mandla,Madhya Pradesh,सुमना,नाथ,िनशा,Female,60,Baiga,6,76116,Illiterate,Animal_Husbandry,2800-2053-6617,+91-8305238713,BANK_220756813346,SBIN0078410,2024-11-03,2024-11-29
FRA_00004396,VIL_000222,खडगपुर,GP_000055,BLK_000003,Mandla,Madhya Pradesh,मनीषा,आचार्य,शंतनु,Female,57,Bhil,6,30030,Graduate,Forest_Produce,7330-6328-6501,+91-7505055644,BANK_325382109939,SBIN0040510,2025-05-16,2025-07-01
FRA_00004397,VIL_000222,खडगपुर,GP_000055,BLK_000003,Mandla,Madhya Pradesh,इन्द्रजित,कलिता,राम,Female,59,Kol,5,55038,Graduate,Agriculture,5564-4654-2444,+91-7936313788,BANK_597310049996,SBIN0044584,2022-07-16,2025-03-08
FRA_00004398,VIL_000222,खडगपुर,GP_000055,BLK_000003,Mandla,Madhya Pradesh,ओम,प्रसाद,कुमार,Male,66,Gond,7,27169,Graduate,Agriculture,2918-2761-1078,+91-8760331079,BANK_710950578793,SBIN0031577,2024-07-27,2024-11-24
FRA_00004399,VIL_000222,खडगपुर,GP_000055,BLK_000003,Mandla,Madhya Pradesh,सुमन्त्र,तिवारी,किरण,Male,35,Bhil,3,35828,Secondary,Daily_Labor,5350-6148-2315,+91-9860563587,BANK_767926861142,SBIN0091969,2024-05-11,2025-03-19
FRA_00004400,VIL_000222,खडगपुर,GP_000055,BLK_000003,Mandla,Madhya Pradesh,प्रसाद,दासगुप्ता,संदीप,Male,59,Bharia,5,80612,Middle,Daily_Labor,2065-8374-2847,+91-8487582870,BANK_539110746201,SBIN0085905,2021-01-07,2024-12-12
FRA_00004401,VIL_000222,खडगपुर,GP_000055,BLK_000003,Mandla,Madhya Pradesh,प्रणय,पाण्डेय,शिव,Male,75,Baiga,4,63127,Graduate,Daily_Labor,9746-4357-1468,+91-8218179975,BANK_399002816892,SBIN0016475,2021-11-17,2025-03-13
FRA_00004402,VIL_000222,खडगपुर,GP_000055,BLK_000003,Mandla,Madhya Pradesh,देवदान,देशपांडे,बलदेव,Male,56,Gond,2,15752,Secondary,Daily_Labor,7565-9862-2530,+91-9589341486,BANK_871100318863,SBIN0038304,2023-02-10,2025-02-13
FRA_00004403,VIL_000222,खडगपुर,GP_000055,BLK_000003,Mandla,Madhya Pradesh,दयाराम,शुक्ला,असीम,Male,75,Baiga,2,67109,Secondary,Forest_Produce,7379-7304-5719,+91-7073910055,BANK_872389625578,SBIN0041149,2024-05-09,2025-03-22
FRA_00004404,VIL_000222,खडगपुर,GP_000055,BLK_000003,Mandla,Madhya Pradesh,सरल,कुमार,सूर्य,Male,46,Bhil,2,59141,Graduate,Agriculture,8055-5556-1337,+91-9215740670,BANK_164919847619,SBIN0059218,2024-04-06,2025-03-12
FRA_00004405,VIL_000222,खडगपुर,GP_000055,BLK_000003,Mandla,Madhya Pradesh,सीता,वर्मा,धवल,Female,25,Gond,6,28704,Secondary,Animal_Husbandry,7054-2604-1289,+91-8400322903,BANK_278693442169,SBIN0013339,2024-09-20,2025-05-18
FRA_00004406,VIL_000222,खडगपुर,GP_000055,BLK_000003,Mandla,Madhya Pradesh,ऐश्वर्या,पिल्लई,अनिश,Female,39,Baiga,7,80377,Middle,Daily_Labor,6797-6855-9732,+91-7840522759,BANK_308709424549,SBIN0021153,2021-11-20,2025-03-30
FRA_00004407,VIL_000222,खडगपुर,GP_000055,BLK_000003,Mandla,Madhya Pradesh,राज्य,बलासुब्रमानियम,प्रसन्न,Female,73,Kol,5,58550,Middle,Forest_Produce,5190-8573-9356,+91-7455246010,BANK_262319908654,SBIN0063781,2024-10-10,2025-06-30
FRA_00004408,VIL_000222,खडगपुर,GP_000055,BLK_000003,Mandla,Madhya Pradesh,सुरेश,गुहा,शंकर,Male,18,Kol,7,64269,Primary,Forest_Produce,1965-2325-8607,+91-7171010974,BANK_996051203481,SBIN0038565,2024-05-24,2025-09-11
FRA_00004409,VIL_000222,खडगपुर,GP_000055,BLK_000003,Mandla,Madhya Pradesh,रावण,भरद्वाज,शशि,Male,49,Bharia,2,75848,Secondary,Forest_Produce,5089-3831-6358,+91-8440603808,BANK_683762282450,SBIN0081338,2025-05-03,2025-04-30
FRA_00004410,VIL_000222,खडगपुर,GP_000055,BLK_000003,Mandla,Madhya Pradesh,जयेन्द्र,गुप्ता,प्रबोध,Male,23,Bharia,7,30247,Primary,Animal_Husbandry,8591-7858-2613,+91-8557368768,BANK_206735469356,SBIN0081502,2022-02-20,2024-12-17
FRA_00004411,VIL_000223,रानीताल,GP_000055,BLK_000003,Mandla,Madhya Pradesh,शकुन्तला,भरद्वाज,विशाल,Female,50,Bhil,4,31621,Middle,Animal_Husbandry,8672-8122-1318,+91-7262415711,BANK_981065044807,SBIN0055247,2020-12-22,2025-06-04
FRA_00004412,VIL_000223,रानीताल,GP_000055,BLK_000003,Mandla,Madhya Pradesh,विजया,आहूजा,सुधीर,Female,74,Kol,4,80136,Illiterate,Forest_Produce,6547-5204-5886,+91-8503507259,BANK_433053510291,SBIN0067729,2023-08-21,2025-03-05
FRA_00004413,VIL_000223,रानीताल,GP_000055,BLK_000003,Mandla,Madhya Pradesh,लीला,बलासुब्रमानियम,हरेन्द्र,Female,23,Bharia,5,23357,Middle,Agriculture,2093-5335-1459,+91-9975177344,BANK_748017950934,SBIN0012813,2024-10-04,2025-02-11
FRA_00004414,VIL_000223,रानीताल,GP_000055,BLK_000003,Mandla,Madhya Pradesh,सुदर्शना,बुरुाह,विवेक,Female,37,Bhil,4,70414,Primary,Daily_Labor,3370-2794-7897,+91-8500507611,BANK_706647653313,SBIN0090611,2025-02-11,2025-08-31
FRA_00004415,VIL_000223,रानीताल,GP_000055,BLK_000003,Mandla,Madhya Pradesh,वसन्ता,सिन्हा,स्वप्निल,Female,70,Baiga,8,21311,Secondary,Animal_Husbandry,7395-7591-8963,+91-8531691062,BANK_266221977082,SBIN0043654,2025-09-07,2025-02-19
FRA_00004416,VIL_000223,रानीताल,GP_000055,BLK_000003,Mandla,Madhya Pradesh,रचना,देशपांडे,विनय,Female,29,Gond,8,46537,Illiterate,Daily_Labor,8877-9090-1148,+91-8736807693,BANK_960484526890,SBIN0083061,2023-08-01,2024-12-19
FRA_00004417,VIL_000223,रानीताल,GP_000055,BLK_000003,Mandla,Madhya Pradesh,सुभाष,अगरवाल,शनि,Male,24,Baiga,4,63335,Illiterate,Animal_Husbandry,8170-4830-8136,+91-7960948686,BANK_144355401032,SBIN0098553,2021-07-30,2025-01-14
FRA_00004418,VIL_000223,रानीताल,GP_000055,BLK_000003,Mandla,Madhya Pradesh,गीता,खत्री,ख़ान,Female,65,Bharia,2,28491,Graduate,Forest_Produce,3396-8528-2962,+91-8797225724,BANK_286466552528,SBIN0037042,2021-09-17,2025-06-23
FRA_00004419,VIL_000223,रानीताल,GP_000055,BLK_000003,Mandla,Madhya Pradesh,सुधीर,नायर,विशाल,Male,40,Baiga,5,15160,Illiterate,Animal_Husbandry,8330-3840-7826,+91-8474512350,BANK_655492904587,SBIN0018825,2021-11-18,2025-04-12
FRA_00004420,VIL_000223,रानीताल,GP_000055,BLK_000003,Mandla,Madhya Pradesh,दिनेश,गावडे,कशोर,Male,26,Kol,2,39892,Middle,Daily_Labor,3237-8412-1089,+91-7353186749,BANK_709205334510,SBIN0026778,2023-04-15,2025-04-10
FRA_00004421,VIL_000224,चंडीगढ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,नीरव,सुब्रमण्यम,प्रसन्न,Male,59,Baiga,7,22530,Illiterate,Forest_Produce,6313-4649-1705,+91-8182883389,BANK_898302743285,SBIN0062305,2024-06-28,2024-12-13
FRA_00004422,VIL_000224,चंडीगढ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,अवनी,पाटिल,बलराम,Female,64,Bhil,2,74397,Illiterate,Daily_Labor,4605-4808-2854,+91-7332937297,BANK_543842443518,SBIN0048668,2021-09-28,2025-08-19
FRA_00004423,VIL_000224,चंडीगढ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,रामचन्द्र,जोशी,राजीव,Male,38,Kol,3,75390,Middle,Forest_Produce,2744-9340-5237,+91-9331851324,BANK_361342440587,SBIN0041162,2023-10-19,2025-09-25
FRA_00004424,VIL_000224,चंडीगढ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,रीतिका,तमांग,हर्श,Female,36,Bharia,3,29517,Middle,Forest_Produce,7798-5151-6961,+91-9237316769,BANK_926638680854,SBIN0018274,2022-06-16,2025-08-16
FRA_00004425,VIL_000224,चंडीगढ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,शान्ता,जैन,कालिदास,Female,42,Baiga,7,42425,Illiterate,Forest_Produce,3172-3637-2574,+91-8864202685,BANK_884055217327,SBIN0077305,2025-08-24,2024-10-19
FRA_00004426,VIL_000224,चंडीगढ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,महात्मा,शाह,अरविन्द,Male,47,Gond,2,82095,Primary,Agriculture,6478-6508-9017,+91-8128964021,BANK_993219595715,SBIN0098236,2025-05-14,2025-05-31
FRA_00004427,VIL_000224,चंडीगढ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,हरीश,चतुर्वेदी,महावीर,Male,75,Baiga,8,63192,Illiterate,Forest_Produce,2701-9924-9948,+91-7817912288,BANK_313427240103,SBIN0048058,2022-06-01,2025-06-20
FRA_00004428,VIL_000224,चंडीगढ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,बलराम,मैती,शिव,Male,72,Gond,5,24487,Graduate,Daily_Labor,5360-6601-6991,+91-9033452022,BANK_580587534842,SBIN0060884,2024-12-08,2024-12-30
FRA_00004429,VIL_000224,चंडीगढ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,रेशमी,छेत्री,शशि,Female,27,Bhil,3,68867,Secondary,Agriculture,2678-8954-3012,+91-7585561968,BANK_349293664313,SBIN0049986,2023-01-01,2025-05-03
FRA_00004430,VIL_000224,चंडीगढ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,ज़स्विन्देर्,तमांग,जय,Female,62,Kol,7,50178,Illiterate,Animal_Husbandry,6583-7236-6644,+91-9657186831,BANK_328375098971,SBIN0010762,2024-10-09,2025-05-02
FRA_00004431,VIL_000224,चंडीगढ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,अनुपम,सेन,शनि,Male,26,Baiga,4,38365,Primary,Forest_Produce,8374-2500-7593,+91-8653809083,BANK_350444326261,SBIN0038469,2022-12-29,2024-10-29
FRA_00004432,VIL_000224,चंडीगढ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,रावण,सिंह,कपिल,Male,65,Bhil,2,74199,Primary,Agriculture,2082-2125-6189,+91-7573315111,BANK_278729084593,SBIN0067924,2023-06-08,2025-08-31
FRA_00004433,VIL_000224,चंडीगढ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,इन्द्रजित,नाथ,सुरज,Male,71,Bharia,7,42828,Illiterate,Animal_Husbandry,8719-8028-5205,+91-7539804286,BANK_795988571753,SBIN0025284,2025-04-09,2025-03-25
FRA_00004434,VIL_000224,चंडीगढ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,अरुणा,गुहा,विनय,Male,49,Baiga,2,20257,Illiterate,Agriculture,2879-1505-5299,+91-8685177024,BANK_151693656859,SBIN0053456,2022-08-02,2025-06-18
FRA_00004435,VIL_000224,चंडीगढ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,आनन्द,जयरामन,पद्म,Male,59,Gond,4,59618,Secondary,Animal_Husbandry,9762-7561-6675,+91-7382020906,BANK_319132963377,SBIN0081867,2021-08-21,2024-10-30
FRA_00004436,VIL_000224,चंडीगढ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,मुक्ता,थापा,कृष्ण,Female,31,Kol,7,38800,Primary,Animal_Husbandry,9672-4769-3992,+91-9578783111,BANK_280423675200,SBIN0054634,2025-02-21,2025-01-30
FRA_00004437,VIL_000225,लखनऊ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,देवदान,तिवारी,मणि,Male,37,Bhil,6,17912,Secondary,Animal_Husbandry,8138-6847-8580,+91-9032023453,BANK_541498379152,SBIN0051216,2024-11-29,2024-10-21
FRA_00004438,VIL_000225,लखनऊ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,सुमना,झादव,लाल,Female,31,Bharia,4,36521,Graduate,Agriculture,5199-7941-4867,+91-7313205366,BANK_948926838949,SBIN0048724,2020-12-08,2025-05-23
FRA_00004439,VIL_000225,लखनऊ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,दीपाली,रॉय,नीरव,Female,61,Baiga,4,74451,Middle,Agriculture,2248-7655-1558,+91-9187354195,BANK_844169074829,SBIN0071012,2022-09-03,2024-11-18
FRA_00004440,VIL_000225,लखनऊ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,राकेश,भट,गणेश,Male,53,Baiga,3,36411,Primary,Daily_Labor,5440-5744-5561,+91-8950340055,BANK_983857163175,SBIN0097510,2023-02-06,2025-08-15
FRA_00004441,VIL_000225,लखनऊ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,मञ्जु,चोपरा,ऋषि,Female,52,Bhil,6,61543,Secondary,Daily_Labor,5935-6383-2316,+91-8127325575,BANK_229609760159,SBIN0092486,2023-01-06,2025-08-16
FRA_00004442,VIL_000225,लखनऊ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,कुमारी,नायर,अनुपम,Female,47,Baiga,6,27196,Middle,Forest_Produce,7216-1908-8858,+91-7275804156,BANK_319985722975,SBIN0085934,2023-11-26,2024-12-18
FRA_00004443,VIL_000225,लखनऊ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,हरि,महरा,संजित,Male,35,Baiga,6,31993,Secondary,Animal_Husbandry,5614-7497-2888,+91-7568248700,BANK_904067534993,SBIN0088784,2024-07-12,2025-08-22
FRA_00004444,VIL_000225,लखनऊ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,मञ्जुला,रेड्डी,सचिन,Female,38,Bhil,4,34306,Middle,Agriculture,4407-8233-3831,+91-7045074398,BANK_554511052469,SBIN0071419,2021-02-28,2024-11-21
FRA_00004445,VIL_000225,लखनऊ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,अनिला,नाथ,शंकर,Female,58,Baiga,2,75405,Graduate,Agriculture,4951-4503-5183,+91-8719419810,BANK_536193904979,SBIN0031089,2025-05-01,2024-12-10
FRA_00004446,VIL_000225,लखनऊ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,नंद,चोपरा,प्रसाद,Male,63,Kol,4,42800,Graduate,Agriculture,2428-4117-9994,+91-7679469483,BANK_721413341259,SBIN0020991,2024-02-10,2025-06-04
FRA_00004447,VIL_000225,लखनऊ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,गौतम,राय,अरुण,Male,74,Bhil,2,72987,Primary,Daily_Labor,9719-6273-6566,+91-7046816563,BANK_140214837886,SBIN0061276,2022-05-20,2024-10-25
FRA_00004448,VIL_000225,लखनऊ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,प्रभाकर,कौल,अमर,Male,40,Gond,7,26356,Middle,Animal_Husbandry,3180-8546-9228,+91-8433096402,BANK_947806270811,SBIN0093178,2023-03-15,2025-08-18
FRA_00004449,VIL_000225,लखनऊ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,मोहना,अगरवाल,सुरेश,Female,28,Gond,5,66468,Primary,Animal_Husbandry,3902-6075-4769,+91-9170673085,BANK_236701085117,SBIN0049979,2023-04-04,2025-02-02
FRA_00004450,VIL_000225,लखनऊ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,अनुजा,पाण्डेय,विष्णु,Female,73,Bhil,5,60994,Illiterate,Daily_Labor,8411-6618-4335,+91-9792565004,BANK_173164654056,SBIN0048804,2025-08-30,2025-07-22
FRA_00004451,VIL_000225,लखनऊ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,इन्दिरा,सैनी,मोहन,Female,42,Baiga,3,49289,Middle,Daily_Labor,5651-6466-1054,+91-7383363294,BANK_817796894479,SBIN0028648,2022-03-30,2025-03-28
FRA_00004452,VIL_000225,लखनऊ,GP_000055,BLK_000003,Mandla,Madhya Pradesh,प्रभु,राव,कमल,Male,22,Bharia,7,83319,Graduate,Daily_Labor,2640-4350-2292,+91-7550367702,BANK_160008858385,SBIN0056909,2022-07-30,2025-06-15
FRA_00004453,VIL_000226,विस्तारण,GP_000055,BLK_000003,Mandla,Madhya Pradesh,इला,प्रसाद,सुभाष,Male,21,Bharia,6,83209,Graduate,Forest_Produce,1389-3490-4036,+91-7650849851,BANK_146008770299,SBIN0031616,2021-03-25,2025-08-25
FRA_00004454,VIL_000226,विस्तारण,GP_000055,BLK_000003,Mandla,Madhya Pradesh,प्रेमा,घोष,नारायण,Female,74,Gond,8,80510,Secondary,Animal_Husbandry,8187-1747-7616,+91-9278470479,BANK_865368850778,SBIN0081760,2024-05-22,2024-12-09
FRA_00004455,VIL_000226,विस्तारण,GP_000055,BLK_000003,Mandla,Madhya Pradesh,सुनील,देशपांडे,विक्रम,Male,53,Baiga,5,68577,Secondary,Daily_Labor,1989-1301-1117,+91-9569836559,BANK_631129491790,SBIN0073928,2022-04-01,2025-02-14
FRA_00004456,VIL_000226,विस्तारण,GP_000055,BLK_000003,Mandla,Madhya Pradesh,हर्श,डी’कोस्टा,शशि,Male,38,Bhil,6,68674,Primary,Daily_Labor,6735-1298-2888,+91-7606107190,BANK_336612978939,SBIN0057742,2023-08-29,2024-10-15
FRA_00004457,VIL_000226,विस्तारण,GP_000055,BLK_000003,Mandla,Madhya Pradesh,सितारा,त्रिवेदी,दामोदर,Female,30,Gond,2,36206,Middle,Forest_Produce,5136-4252-8072,+91-8110044305,BANK_569821486579,SBIN0086216,2021-05-08,2025-01-07
FRA_00004458,VIL_000226,विस्तारण,GP_000055,BLK_000003,Mandla,Madhya Pradesh,पुरुषोत्तम,मिस्त्री,शेष,Male,47,Gond,5,77333,Middle,Animal_Husbandry,5889-5759-1374,+91-7904219649,BANK_197194400467,SBIN0045110,2024-11-15,2025-05-17
FRA_00004459,VIL_000226,विस्तारण,GP_000055,BLK_000003,Mandla,Madhya Pradesh,अशोक,कलिता,मनीश,Male,29,Gond,2,49126,Middle,Animal_Husbandry,3958-1308-6685,+91-8610522044,BANK_277069040154,SBIN0023215,2025-02-02,2025-09-11
FRA_00004460,VIL_000226,विस्तारण,GP_000055,BLK_000003,Mandla,Madhya Pradesh,रोहना,गावडे,यश,Female,69,Bharia,8,57516,Middle,Daily_Labor,1013-3525-7348,+91-9558911157,BANK_977398001214,SBIN0058154,2022-03-19,2025-04-09
FRA_00004461,VIL_000226,विस्तारण,GP_000055,BLK_000003,Mandla,Madhya Pradesh,विष्णु,सिंह,इन्द्रजित,Male,40,Bharia,8,42335,Secondary,Agriculture,8578-3604-3437,+91-9407503118,BANK_411397555477,SBIN0085789,2025-01-10,2025-02-04
FRA_00004462,VIL_000226,विस्तारण,GP_000055,BLK_000003,Mandla,Madhya Pradesh,शनि,कुमार,भारत,Male,55,Baiga,8,84740,Graduate,Animal_Husbandry,7359-9281-9657,+91-7062440902,BANK_130485493817,SBIN0062417,2023-10-08,2025-03-29
FRA_00004463,VIL_000226,विस्तारण,GP_000055,BLK_000003,Mandla,Madhya Pradesh,मुक्ता,टंडन,प्रभाकर,Female,67,Baiga,6,60152,Middle,Daily_Labor,4205-1524-6144,+91-7750252083,BANK_334763952707,SBIN0065738,2023-05-05,2025-02-27
FRA_00004464,VIL_000226,विस्तारण,GP_000055,BLK_000003,Mandla,Madhya Pradesh,विपिन,जोशी,नीरव,Male,34,Gond,5,45612,Secondary,Agriculture,8544-3652-9136,+91-8119697205,BANK_253353738350,SBIN0013836,2021-09-09,2025-07-22
FRA_00004465,VIL_000226,विस्तारण,GP_000055,BLK_000003,Mandla,Madhya Pradesh,ईश,डी’कोस्टा,विजया,Male,73,Bhil,2,39013,Graduate,Daily_Labor,1076-8250-4715,+91-9586008532,BANK_589238501610,SBIN0072086,2021-05-18,2025-04-28
FRA_00004466,VIL_000226,विस्तारण,GP_000055,BLK_000003,Mandla,Madhya Pradesh,शेखर,दास,माधव,Male,21,Bhil,6,63423,Graduate,Agriculture,6702-1405-6878,+91-8139186536,BANK_425662632633,SBIN0082893,2021-03-07,2025-03-09
FRA_00004467,VIL_000226,विस्तारण,GP_000055,BLK_000003,Mandla,Madhya Pradesh,मुक्ता,नारायण,अर्जुन,Female,51,Bhil,7,20773,Middle,Agriculture,6034-9182-2711,+91-8117883154,BANK_847351571938,SBIN0077139,2023-01-15,2025-02-13
FRA_00004468,VIL_000226,विस्तारण,GP_000055,BLK_000003,Mandla,Madhya Pradesh,मोहना,बुरुाह,दीपक,Female,49,Bharia,8,60779,Illiterate,Daily_Labor,7563-3631-3192,+91-9540620524,BANK_321817020226,SBIN0069782,2023-04-30,2025-03-18
